user_id,hotel_name,rating_norm,price_norm,near_station,restaurant,entertain,shopping_mall,convenience_store,star,district,destination,rating,price
,128 Bangkok,2.6,0.04345556,0.139240506,0.253164557,0.240506329,0.189873418,0.17721519,No preference,Bangkok,0,8,2000
,128 Bangkok,2.6,0.04345556,0.139240506,0.253164557,0.240506329,0.189873418,0.17721519,No preference,Bangkok,0,8,2000
,130 Hotel & Residence Bangkok,4.2,0.052948855,0.132075472,0.377358491,0.132075472,0.056603774,0.301886792,4,Bangkok,0,9,2400
,130 Hotel & Residence Bangkok,4.2,0.024468969,0.132075472,0.377358491,0.132075472,0.056603774,0.301886792,4,Bangkok,0,9,2400
,130 Hotel & Residence Bangkok,4.2,0.024468969,0.132075472,0.377358491,0.132075472,0.056603774,0.301886792,4,Bangkok,0,9,2400
,130 Hotel & Residence Bangkok,4.2,0.052948855,0.132075472,0.377358491,0.132075472,0.056603774,0.301886792,4,Bangkok,0,9,2400
,14 Residence,2.6,0.017348997,0.115384615,0.730769231,0,0,0.153846154,3,Bangkok,0,8,900
,14 Residence,2.6,0.017348997,0.115384615,0.730769231,0,0,0.153846154,3,Bangkok,0,8,900
,14 Resort,2.6,0.029215616,0.210526316,0.526315789,0.026315789,0.157894737,0.078947368,3,Bangkok,0,8,1400
,1989 Hostel & Cafe,4.2,0.100510265,0.066666667,0.266666667,0.253333333,0.146666667,0.266666667,No preference,Khlong Toei, Bangkok,9,4404
,1989 Hostel & Cafe,4.2,0.100510265,0.066666667,0.266666667,0.253333333,0.146666667,0.266666667,No preference,Khlong Toei, Bangkok,9,4404
,1sabai,4.2,0.002159725,0.113636364,0.454545455,0,0.272727273,0.159090909,No preference,Wattana, Bangkok,9,260
,1sabai,4.2,0.040132906,0.113636364,0.454545455,0,0.272727273,0.159090909,No preference,Wattana, Bangkok,9,260
,1sabai,4.2,0.040132906,0.113636364,0.454545455,0,0.272727273,0.159090909,No preference,Wattana, Bangkok,9,260
,2W Bed & Breakfast Bangkok,4.2,0.019722321,0.294117647,0.294117647,0.132352941,0.117647059,0.161764706,No preference,Bangkok,0,9,1000
,2W Bed & Breakfast Bangkok,4.2,0.019722321,0.294117647,0.294117647,0.132352941,0.117647059,0.161764706,No preference,Bangkok,0,9,1000
,2W Bed & Breakfast Bangkok,4.2,0.033962264,0.294117647,0.294117647,0.132352941,0.117647059,0.161764706,No preference,Bangkok,0,9,1000
,2W Bed & Breakfast Bangkok,4.2,0.005482378,0.294117647,0.294117647,0.132352941,0.117647059,0.161764706,No preference,Bangkok,0,9,1000
,2W Bed & Breakfast Bangkok,4.2,0.005482378,0.294117647,0.294117647,0.132352941,0.117647059,0.161764706,No preference,Bangkok,0,9,1000
,2W Bed & Breakfast Bangkok,4.2,0.033962264,0.294117647,0.294117647,0.132352941,0.117647059,0.161764706,No preference,Bangkok,0,9,1000
,38 Mansion,1.8,0.052948855,0.166666667,0.555555556,0,0.194444444,0.083333333,2,Khlong Toei, Bangkok,7.5,2400
,38 Mansion,1.8,0.052948855,0.166666667,0.555555556,0,0.194444444,0.083333333,2,Khlong Toei, Bangkok,7.5,2400
,39 Boulevard Executive Residence,2.6,0.098042008,0,0.512820513,0.230769231,0.051282051,0.205128205,4,Wattana, Bangkok,8,4300
,Abloom Exclusive Serviced Apartments,2.6,0.176361695,0.367346939,0.408163265,0.040816327,0.040816327,0.142857143,4,Phaya Thai, Bangkok,8,7600
,Ac Habitat Bangkok,2.6,0.017348997,0.145454545,0.363636364,0.090909091,0.054545455,0.345454545,3,Bangkapi, Bangkok,8,900
,Ac Habitat Bangkok,2.6,0.017348997,0.145454545,0.363636364,0.090909091,0.054545455,0.345454545,3,Bangkapi, Bangkok,8,900
,Ad Lib,4.2,0.076990625,0.174603175,0.317460317,0.206349206,0.158730159,0.142857143,5,Wattana, Bangkok,9,3413
,Ad Lib,4.2,0.157992168,0.174603175,0.317460317,0.206349206,0.158730159,0.142857143,5,Wattana, Bangkok,9,3413
,Adamaz House,2.6,0.040844903,0.21978022,0.21978022,0.186813187,0.153846154,0.21978022,2,Bangkok,0,8,1890
,Adamaz House,2.6,0.040844903,0.21978022,0.21978022,0.186813187,0.153846154,0.21978022,2,Bangkok,0,8,1890
,Adelphi Grande Sukhumvit by Compass Hospitality,2.6,0.086151655,0.098591549,0.281690141,0.267605634,0.281690141,0.070422535,4,Wattana, Bangkok,8,3799
,Adelphi Suites Bangkok,4.2,0.083208734,0.117647059,0.235294118,0.211764706,0.2,0.235294118,4,Khlong Toei, Bangkok,9,3675
,Adelphi Suites Bangkok,4.2,0.083208734,0.117647059,0.235294118,0.211764706,0.2,0.235294118,4,Khlong Toei, Bangkok,9,3675
,Adelphi Suites Bangkok,4.2,0.083208734,0.117647059,0.235294118,0.211764706,0.2,0.235294118,4,Khlong Toei, Bangkok,9,3675
,Aetas Bangkok,4.2,0.073311973,0.191489362,0.425531915,0.063829787,0.170212766,0.14893617,5,Pathumwan, Bangkok,9,3258
,Aetas Bangkok,4.2,0.073311973,0.191489362,0.425531915,0.063829787,0.170212766,0.14893617,5,Pathumwan, Bangkok,9,3258
,Aetas Lumpini,4.2,0.074427436,0.215686275,0.392156863,0.039215686,0.117647059,0.235294118,5,Sathorn, Bangkok,9,3305
,Aetas Lumpini,4.2,0.074427436,0.215686275,0.392156863,0.039215686,0.117647059,0.235294118,5,Sathorn, Bangkok,9,3305
,Aetas Lumpini,4.2,0.074427436,0.215686275,0.392156863,0.039215686,0.117647059,0.235294118,5,Sathorn, Bangkok,9,3305
,Aim House Bangkok,4.2,0.02162098,0.254237288,0.338983051,0.050847458,0.152542373,0.203389831,3,Bangkok,0,9,1080
,Aim House Bangkok,4.2,0.02162098,0.254237288,0.338983051,0.050847458,0.152542373,0.203389831,3,Bangkok,0,9,1080
,Aim House Bangkok,4.2,0.047252878,0.254237288,0.338983051,0.050847458,0.152542373,0.203389831,3,Bangkok,0,9,1080
,Aim House Bangkok,4.2,0.047252878,0.254237288,0.338983051,0.050847458,0.152542373,0.203389831,3,Bangkok,0,9,1080
,Aim House Bangkok,4.2,0.02162098,0.254237288,0.338983051,0.050847458,0.152542373,0.203389831,3,Bangkok,0,9,1080
,Akyra Thonglor Bangkok,2.6,0.003702385,0.029411765,0.294117647,0.294117647,0.294117647,0.088235294,5,Wattana, Bangkok,8,325
,Al Meroz Hotel Bangkok - The Leading Halal Hotel,4.2,0.162121752,0.282608696,0.434782609,0.065217391,0.02173913,0.195652174,5,Bangkok,0,9,7000
,Al Meroz Hotel Bangkok - The Leading Halal Hotel,4.2,0.070748784,0.282608696,0.434782609,0.065217391,0.02173913,0.195652174,5,Bangkok,0,9,7000
,Al Meroz Hotel Bangkok - The Leading Halal Hotel,4.2,0.162121752,0.282608696,0.434782609,0.065217391,0.02173913,0.195652174,5,Bangkok,0,9,7000
,Aloft Bangkok - Sukhumvit 11,3.4,0.100723864,0.071428571,0.285714286,0.257142857,0.185714286,0.2,4,Wattana, Bangkok,8.5,4413
,Aloft Bangkok - Sukhumvit 11,3.4,0.100723864,0.071428571,0.285714286,0.257142857,0.185714286,0.2,4,Wattana, Bangkok,8.5,4413
,Amanta Hotel & Residence Ratchada,2.6,0.064815474,0.216216216,0.27027027,0.216216216,0.108108108,0.189189189,4,Din Daeng, Bangkok,8,2900
,Amanta Hotel & Residence Ratchada,2.6,0.064815474,0.216216216,0.27027027,0.216216216,0.108108108,0.189189189,4,Din Daeng, Bangkok,8,2900
,Amara Bangkok Hotel,4.2,0.075614098,0.175257732,0.206185567,0.206185567,0.206185567,0.206185567,5,Bang Rak, Bangkok,9,3355
,Amara Bangkok Hotel,4.2,0.155215379,0.175257732,0.206185567,0.206185567,0.206185567,0.206185567,5,Bang Rak, Bangkok,9,3355
,Amara Bangkok Hotel,4.2,0.075614098,0.175257732,0.206185567,0.206185567,0.206185567,0.206185567,5,Bang Rak, Bangkok,9,3355
,Amara Bangkok Hotel,4.2,0.075614098,0.175257732,0.206185567,0.206185567,0.206185567,0.206185567,5,Bang Rak, Bangkok,9,3355
,Amaranta Hotel,4.2,0.113468613,0.197368421,0.263157895,0.223684211,0.052631579,0.263157895,4,Huai Khwang, Bangkok,9,4950
,Amaranta Hotel,4.2,0.056508841,0.197368421,0.263157895,0.223684211,0.052631579,0.263157895,4,Huai Khwang, Bangkok,9,4950
,Amaranta Hotel,4.2,0.113468613,0.197368421,0.263157895,0.223684211,0.052631579,0.263157895,4,Huai Khwang, Bangkok,9,4950
,Amaranta Hotel,4.2,0.056508841,0.197368421,0.263157895,0.223684211,0.052631579,0.263157895,4,Huai Khwang, Bangkok,9,4950
,Amaranta Hotel,4.2,0.056508841,0.197368421,0.263157895,0.223684211,0.052631579,0.263157895,4,Huai Khwang, Bangkok,9,4950
,Amaranta Hotel,4.2,0.060068826,0.197368421,0.263157895,0.223684211,0.052631579,0.263157895,4,Huai Khwang, Bangkok,9,4950
,Amaranta Hotel,4.2,0.060068826,0.197368421,0.263157895,0.223684211,0.052631579,0.263157895,4,Huai Khwang, Bangkok,9,4950
,Amari Don Muang Airport,2.6,0.049056604,0.333333333,0.476190476,0.023809524,0.047619048,0.119047619,4,Donmuang, Bangkok,8,2236
,Amari Residences Bangkok,2.6,0.183149401,0.130434783,0.434782609,0.217391304,0.043478261,0.173913043,4,Huai Khwang, Bangkok,8,7886
,Amari Watergate Bangkok,4.2,0.088168981,0.204819277,0.240963855,0.072289157,0.240963855,0.240963855,5,Pathumwan, Bangkok,9,3884
,Amari Watergate Bangkok,4.2,0.088168981,0.204819277,0.240963855,0.072289157,0.240963855,0.240963855,5,Pathumwan, Bangkok,9,3884
,Amari Watergate Bangkok,4.2,0.367509197,0.204819277,0.240963855,0.072289157,0.240963855,0.240963855,5,Pathumwan, Bangkok,9,3884
,Amari Watergate Bangkok,4.2,0.088168981,0.204819277,0.240963855,0.072289157,0.240963855,0.240963855,5,Pathumwan, Bangkok,9,3884
,Amarin Inn,2.6,0.012365017,0.222222222,0.222222222,0.188888889,0.144444444,0.222222222,1,Bangkok,0,8,690
,Amarin Inn,2.6,0.012365017,0.222222222,0.222222222,0.188888889,0.144444444,0.222222222,1,Bangkok,0,8,690
,Anantara Baan Rajprasong Bangkok Serviced Suites,4.2,0.123578972,0.179487179,0.512820513,0.025641026,0.153846154,0.128205128,5,Pathumwan, Bangkok,9,5376
,Anantara Baan Rajprasong Bangkok Serviced Suites,4.2,0.123578972,0.179487179,0.512820513,0.025641026,0.153846154,0.128205128,5,Pathumwan, Bangkok,9,5376
,Anantara Baan Rajprasong Bangkok Serviced Suites,4.2,0.251168862,0.179487179,0.512820513,0.025641026,0.153846154,0.128205128,5,Pathumwan, Bangkok,9,5376
,Anantara Riverside Bangkok Resort,4.2,0.132170405,0.282051282,0.512820513,0.102564103,0.076923077,0.025641026,5,Thonburi, Bangkok,9,5738
,Anantara Sathorn Bangkok Hotel,3.4,0.060946956,0.333333333,0.37037037,0.092592593,0.018518519,0.185185185,5,Sathorn, Bangkok,8.5,2737
,Anantara Sathorn Bangkok Hotel,3.4,0.135042126,0.333333333,0.37037037,0.092592593,0.018518519,0.185185185,5,Sathorn, Bangkok,8.5,2737
,Anantara Siam Bangkok Hotel,4.2,0.145271152,0.203125,0.3125,0.09375,0.265625,0.125,5,Pathumwan, Bangkok,9,6290
,Anantara Siam Bangkok Hotel,4.2,0.403821051,0.203125,0.3125,0.09375,0.265625,0.125,5,Pathumwan, Bangkok,9,6290
,Anantara Siam Bangkok Hotel,4.2,0.145271152,0.203125,0.3125,0.09375,0.265625,0.125,5,Pathumwan, Bangkok,9,6290
,Anantara Siam Bangkok Hotel,4.2,0.403821051,0.203125,0.3125,0.09375,0.265625,0.125,5,Pathumwan, Bangkok,9,6290
,Aphrodite Inn Bangkok,2.6,0.107630236,0.179487179,0.256410256,0.115384615,0.256410256,0.192307692,3,Pathumwan, Bangkok,8,4704
,Aphrodite Inn Bangkok,2.6,0.107630236,0.179487179,0.256410256,0.115384615,0.256410256,0.192307692,3,Pathumwan, Bangkok,8,4704
,Ariyasom Villa,4.2,0.152628456,0.295454545,0.454545455,0.113636364,0.045454545,0.090909091,4,Wattana, Bangkok,9,6600
,Ariyasom Villa,4.2,0.152628456,0.295454545,0.454545455,0.113636364,0.045454545,0.090909091,4,Wattana, Bangkok,9,6600
,Ariyasom Villa,4.2,0.152628456,0.295454545,0.454545455,0.113636364,0.045454545,0.090909091,4,Wattana, Bangkok,9,6600
,Arte Hotel,4.2,0.067188798,0.191919192,0.202020202,0.202020202,0.202020202,0.202020202,4,Wattana, Bangkok,9,3000
,Arte Hotel,4.2,0.162121752,0.191919192,0.202020202,0.202020202,0.202020202,0.202020202,4,Wattana, Bangkok,9,3000
,Ascott Sathorn Bangkok,4.2,0.123246707,0.223684211,0.263157895,0.065789474,0.184210526,0.263157895,5,Sathorn, Bangkok,9,5362
,Ascott Sathorn Bangkok,4.2,0.085938056,0.223684211,0.263157895,0.065789474,0.184210526,0.263157895,5,Sathorn, Bangkok,9,5362
,Ascott Sathorn Bangkok,4.2,0.085938056,0.223684211,0.263157895,0.065789474,0.184210526,0.263157895,5,Sathorn, Bangkok,9,5362
,Ascott Sathorn Bangkok,4.2,0.085938056,0.223684211,0.263157895,0.065789474,0.184210526,0.263157895,5,Sathorn, Bangkok,9,5362
,Aspira D'Andora Sukhumvit 16,4.2,0.031565207,0.094339623,0.377358491,0.113207547,0.075471698,0.339622642,3,Khlong Toei, Bangkok,9,1499
,Aspira D'Andora Sukhumvit 16,4.2,0.031565207,0.094339623,0.377358491,0.113207547,0.075471698,0.339622642,3,Khlong Toei, Bangkok,9,1499
,Aspira G Sukhumvit 33,4.2,0.033321467,0.072463768,0.289855072,0.289855072,0.101449275,0.246376812,3,Wattana, Bangkok,9,1573
,Aspira G Sukhumvit 33,4.2,0.070630117,0.072463768,0.289855072,0.289855072,0.101449275,0.246376812,3,Wattana, Bangkok,9,1573
,Aspira G Sukhumvit 33,4.2,0.033321467,0.072463768,0.289855072,0.289855072,0.101449275,0.246376812,3,Wattana, Bangkok,9,1573
,Aspira G Sukhumvit 33,4.2,0.070630117,0.072463768,0.289855072,0.289855072,0.101449275,0.246376812,3,Wattana, Bangkok,9,1573
,Aspira G Sukhumvit 33,4.2,0.033321467,0.072463768,0.289855072,0.289855072,0.101449275,0.246376812,3,Wattana, Bangkok,9,1573
,B.S. Court Hotel Sathorn,2.6,0.024468969,0.301886792,0.377358491,0.075471698,0.056603774,0.188679245,3,Sathorn, Bangkok,8,1200
,BB Garden Resort,2.6,0.04250623,0,0.5,0.175,0.025,0.3,3,Din Daeng, Bangkok,8,1960
,BB Garden Resort,2.6,0.04250623,0,0.5,0.175,0.025,0.3,3,Din Daeng, Bangkok,8,1960
,BB Garden Resort,2.6,0.03158894,0,0.5,0.175,0.025,0.3,3,Din Daeng, Bangkok,8,1960
,BEST WESTERN PLUS Wanda Grand Hotel,2.6,0.119591788,0,0.465116279,0.093023256,0.162790698,0.279069767,4,Bangkok,0,8,5208
,Baan Chantra,2.6,0.050575531,0.289855072,0.289855072,0.188405797,0.043478261,0.188405797,2,Bangkok,0,8,2300
,Baan Glang Soi,4.2,0.033962264,0.241935484,0.322580645,0.080645161,0.14516129,0.209677419,2,Bang Rak, Bangkok,9,1600
,Baan Glang Soi,4.2,0.033962264,0.241935484,0.322580645,0.080645161,0.14516129,0.209677419,2,Bang Rak, Bangkok,9,1600
,Baan Glang Soi,4.2,0.029215616,0.241935484,0.322580645,0.080645161,0.14516129,0.209677419,2,Bang Rak, Bangkok,9,1600
,Baan Hostel,4.2,0.019484989,0.057142857,0.571428571,0.057142857,0.257142857,0.057142857,No preference,Thonburi, Bangkok,9,990
,Baan Hostel,4.2,0.019484989,0.057142857,0.571428571,0.057142857,0.257142857,0.057142857,No preference,Thonburi, Bangkok,9,990
,Baan K Managed By Bliston,4.2,0.109695028,0.254545455,0.363636364,0.036363636,0.181818182,0.163636364,3,Bang Rak, Bangkok,9,4791
,Baan K Managed By Bliston,4.2,0.052830189,0.254545455,0.363636364,0.036363636,0.181818182,0.163636364,3,Bang Rak, Bangkok,9,4791
,Baan K Managed By Bliston,4.2,0.109695028,0.254545455,0.363636364,0.036363636,0.181818182,0.163636364,3,Bang Rak, Bangkok,9,4791
,Baan K Managed By Bliston,4.2,0.052830189,0.254545455,0.363636364,0.036363636,0.181818182,0.163636364,3,Bang Rak, Bangkok,9,4791
,Baan Manusarn,4.2,0.029215616,0.363636364,0.363636364,0.036363636,0.072727273,0.163636364,2,Dusit, Bangkok,9,1400
,Baan Nai Trok,2.6,0.002634389,0.298507463,0.298507463,0.164179104,0.119402985,0.119402985,No preference,Bangkok,0,8,280
,Baan Nai Trok,2.6,0.02257031,0.298507463,0.298507463,0.164179104,0.119402985,0.119402985,No preference,Bangkok,0,8,280
,Baan Nampetch Hostel,4.2,0.013314347,0.23255814,0.23255814,0.209302326,0.093023256,0.23255814,No preference,Bangkok,0,9,730
,Baan Nampetch Hostel,4.2,0.013314347,0.23255814,0.23255814,0.209302326,0.093023256,0.23255814,No preference,Bangkok,0,9,730
,Baan Nampetch Hostel,4.2,0.013314347,0.23255814,0.23255814,0.209302326,0.093023256,0.23255814,No preference,Bangkok,0,9,730
,Baan Noppawong,4.2,0.038708912,0.208791209,0.21978022,0.197802198,0.153846154,0.21978022,3,Bangkok,0,9,1800
,Baan Noppawong,4.2,0.055322179,0.208791209,0.21978022,0.197802198,0.153846154,0.21978022,3,Bangkok,0,9,1800
,Baan Noppawong,4.2,0.114655275,0.208791209,0.21978022,0.197802198,0.153846154,0.21978022,3,Bangkok,0,9,1800
,Baan Noppawong,4.2,0.055322179,0.208791209,0.21978022,0.197802198,0.153846154,0.21978022,3,Bangkok,0,9,1800
,Baan Pra Nond Bed & Breakfast,4.2,0.094007357,0.225,0.5,0.075,0.075,0.125,3,Sathorn, Bangkok,9,4130
,Baan Pra Nond Bed & Breakfast,4.2,0.040844903,0.225,0.5,0.075,0.075,0.125,3,Sathorn, Bangkok,9,4130
,Baan Pra Nond Bed & Breakfast,4.2,0.040844903,0.225,0.5,0.075,0.075,0.125,3,Sathorn, Bangkok,9,4130
,Baan Tanwa - MRT Ratchadapisek,4.2,0.054847514,0.234042553,0.425531915,0.042553191,0.170212766,0.127659574,No preference,Din Daeng, Bangkok,9,2480
,Baan Tanwa - MRT Ratchadapisek,4.2,0.054847514,0.234042553,0.425531915,0.042553191,0.170212766,0.127659574,No preference,Din Daeng, Bangkok,9,2480
,Baan Tanwa - MRT Ratchadapisek,4.2,0.026367628,0.234042553,0.425531915,0.042553191,0.170212766,0.127659574,No preference,Din Daeng, Bangkok,9,2480
,Baan Tanwa - MRT Ratchadapisek,4.2,0.026367628,0.234042553,0.425531915,0.042553191,0.170212766,0.127659574,No preference,Din Daeng, Bangkok,9,2480
,Baan Tipa House Wanglang,2.6,0.04345556,0.307692308,0.384615385,0.019230769,0.115384615,0.173076923,No preference,Bangkok,0,8,2000
,Baan Tipa House Wanglang,2.6,0.04345556,0.307692308,0.384615385,0.019230769,0.115384615,0.173076923,No preference,Bangkok,0,8,2000
,"Baan Wanglang Riverside, Bangkok",2.6,0.076682093,0.307692308,0.384615385,0.019230769,0.115384615,0.173076923,4,Bangkok,0,8,3400
,Baansilom Soi 3,2.6,0.064578142,0.2,0.2,0.2,0.2,0.2,2,Bang Rak, Bangkok,8,2890
,Baansilom Soi 3,2.6,0.064578142,0.2,0.2,0.2,0.2,0.2,2,Bang Rak, Bangkok,8,2890
,Back Home Backpackers,4.2,0.026367628,0.24691358,0.24691358,0.185185185,0.074074074,0.24691358,1,Bangkok,0,9,1280
,Ban Kru Ae Homestay,4.2,0.024468969,0,0.4,0,0,0.6,No preference,Donmuang, Bangkok,9,1200
,Ban Kru Ae Homestay,4.2,0.024468969,0,0.4,0,0,0.6,No preference,Donmuang, Bangkok,9,1200
,"Bandara Suites Silom, Bangkok",2.6,0.097448677,0.298507463,0.298507463,0.044776119,0.119402985,0.23880597,4,Bang Rak, Bangkok,8,4275
,Bangkok Bed and Bike,4.2,0.038708912,0.285714286,0.285714286,0,0.285714286,0.142857143,No preference,Bangkok,0,9,1800
,Bangkok Bed and Bike,4.2,0.038708912,0.285714286,0.285714286,0,0.285714286,0.142857143,No preference,Bangkok,0,9,1800
,Bangkok Bed and Bike,4.2,0.00666904,0.285714286,0.285714286,0,0.285714286,0.142857143,No preference,Bangkok,0,9,1800
,Bangkok Bed and Bike,4.2,0.028028955,0.285714286,0.285714286,0,0.285714286,0.142857143,No preference,Bangkok,0,9,1800
,Bangkok Bed and Bike,4.2,0.028028955,0.285714286,0.285714286,0,0.285714286,0.142857143,No preference,Bangkok,0,9,1800
,Bangkok Feliz Sukumvit69,2.6,0.061255488,0.243589744,0.256410256,0.128205128,0.115384615,0.256410256,4,Wattana, Bangkok,8,2750
,Bangkok Hub,2.6,0.042743562,0.307692308,0.384615385,0.019230769,0.134615385,0.153846154,2,Sathorn, Bangkok,8,1970
,Bangkok Living,2.6,0.064815474,0.416666667,0.416666667,0.041666667,0,0.125,3,Phaya Thai, Bangkok,8,2900
,Bangkok Loft Inn,4.2,0.052948855,0.280701754,0.350877193,0.105263158,0.035087719,0.228070175,3,Thonburi, Bangkok,9,2400
,Bangkok Loft Inn,4.2,0.052948855,0.280701754,0.350877193,0.105263158,0.035087719,0.228070175,3,Thonburi, Bangkok,9,2400
,Bangkok Loft Inn,4.2,0.052948855,0.280701754,0.350877193,0.105263158,0.035087719,0.228070175,3,Thonburi, Bangkok,9,2400
,Bangkok Loft Inn,4.2,0.052948855,0.280701754,0.350877193,0.105263158,0.035087719,0.228070175,3,Thonburi, Bangkok,9,2400
,Bangkok Marriott Hotel Sukhumvit,4.2,0.131458407,0.258064516,0.322580645,0.14516129,0.080645161,0.193548387,5,Wattana, Bangkok,9,5708
,Bangkok Marriott Hotel Sukhumvit,4.2,0.131458407,0.258064516,0.322580645,0.14516129,0.080645161,0.193548387,5,Wattana, Bangkok,9,5708
,Bangkok Marriott Hotel Sukhumvit,4.2,0.382864602,0.258064516,0.322580645,0.14516129,0.080645161,0.193548387,5,Wattana, Bangkok,9,5708
,Bangkok Marriott Hotel Sukhumvit,4.2,0.382864602,0.258064516,0.322580645,0.14516129,0.080645161,0.193548387,5,Wattana, Bangkok,9,5708
,Bangkok Marriott Marquis Queen’s Park,1.8,0.10912543,0.098765432,0.24691358,0.24691358,0.160493827,0.24691358,5,Khlong Toei, Bangkok,7.5,4767
,Bangkok Patio,4.2,0.087362051,0.354166667,0.416666667,0.041666667,0.041666667,0.145833333,4,Phaya Thai, Bangkok,9,3850
,Bangkok Patio,4.2,0.087362051,0.354166667,0.416666667,0.041666667,0.041666667,0.145833333,4,Phaya Thai, Bangkok,9,3850
,Bangkok Patio,4.2,0.045828883,0.354166667,0.416666667,0.041666667,0.041666667,0.145833333,4,Phaya Thai, Bangkok,9,3850
,Bangkok Patio,4.2,0.045828883,0.354166667,0.416666667,0.041666667,0.041666667,0.145833333,4,Phaya Thai, Bangkok,9,3850
,Bangkok Story Hostel,4.2,0.002990388,0.293103448,0.344827586,0.137931034,0.086206897,0.137931034,2,Bangkok,0,9,295
,Bangkok Story Hostel,4.2,0.002990388,0.293103448,0.344827586,0.137931034,0.086206897,0.137931034,2,Bangkok,0,9,295
,Bangkok W18 Hostel,4.2,0.01260235,0.2,0.2,0.2,0.2,0.2,No preference,Bang Rak, Bangkok,9,700
,Bangkok W18 Hostel,4.2,0.01260235,0.2,0.2,0.2,0.2,0.2,No preference,Bang Rak, Bangkok,9,700
,Banyan Tree Bangkok,4.2,0.131743206,0.271186441,0.338983051,0.050847458,0.101694915,0.237288136,5,Sathorn, Bangkok,9,5720
,Banyan Tree Bangkok,4.2,0.131743206,0.271186441,0.338983051,0.050847458,0.101694915,0.237288136,5,Sathorn, Bangkok,9,5720
,Banyan Tree Bangkok,4.2,0.146837546,0.271186441,0.338983051,0.050847458,0.101694915,0.237288136,5,Sathorn, Bangkok,9,5720
,Banyan Tree Bangkok,4.2,0.131743206,0.271186441,0.338983051,0.050847458,0.101694915,0.237288136,5,Sathorn, Bangkok,9,5720
,Banyan Tree Bangkok,4.2,0.131743206,0.271186441,0.338983051,0.050847458,0.101694915,0.237288136,5,Sathorn, Bangkok,9,5720
,Bed Station Hostel,4.2,0.081428741,0.281690141,0.281690141,0.070422535,0.084507042,0.281690141,2,Phaya Thai, Bangkok,9,3600
,Bed Station Hostel,4.2,0.081428741,0.281690141,0.281690141,0.070422535,0.084507042,0.281690141,2,Phaya Thai, Bangkok,9,3600
,Bed Station Hostel,4.2,0.005078913,0.281690141,0.281690141,0.070422535,0.084507042,0.281690141,2,Phaya Thai, Bangkok,9,3600
,Bed Station Hostel,4.2,0.081428741,0.281690141,0.281690141,0.070422535,0.084507042,0.281690141,2,Phaya Thai, Bangkok,9,3600
,Bed Station Hostel,4.2,0.005078913,0.281690141,0.281690141,0.070422535,0.084507042,0.281690141,2,Phaya Thai, Bangkok,9,3600
,Bed@Town Hostel,3.4,0.048202207,0.146666667,0.266666667,0.12,0.266666667,0.2,2,Pathumwan, Bangkok,8.5,2200
,Beekataa Hostel Donmueang,4.2,0.052948855,0,0.689655172,0.034482759,0,0.275862069,No preference,Donmuang, Bangkok,9,2400
,Beekataa Hostel Donmueang,4.2,0.022095645,0,0.689655172,0.034482759,0,0.275862069,No preference,Donmuang, Bangkok,9,2400
,Best Western Premier Sukhumvit,2.6,0.143230094,0.264150943,0.377358491,0.113207547,0.132075472,0.113207547,4,Wattana, Bangkok,8,6204
,Beverly 33 by Aspira,4.2,0.06244215,0.106666667,0.266666667,0.266666667,0.106666667,0.253333333,3,Wattana, Bangkok,9,2800
,Beverly 33 by Aspira,4.2,0.055796843,0.106666667,0.266666667,0.266666667,0.106666667,0.253333333,3,Wattana, Bangkok,9,2800
,Bizotel Bangkok,4.2,0.098042008,0.183908046,0.229885057,0.16091954,0.195402299,0.229885057,3,Pathumwan, Bangkok,9,4300
,Bizotel Bangkok,4.2,0.047015545,0.183908046,0.229885057,0.16091954,0.195402299,0.229885057,3,Pathumwan, Bangkok,9,4300
,Bizotel Bangkok,4.2,0.047015545,0.183908046,0.229885057,0.16091954,0.195402299,0.229885057,3,Pathumwan, Bangkok,9,4300
,Bizotel Bangkok,4.2,0.098042008,0.183908046,0.229885057,0.16091954,0.195402299,0.229885057,3,Pathumwan, Bangkok,9,4300
,Blackfish Guest House,4.2,0.016162335,0.279069767,0.465116279,0.023255814,0.093023256,0.139534884,1,Bangkok,0,9,850
,Blackfish Guest House,4.2,0.018535659,0.279069767,0.465116279,0.023255814,0.093023256,0.139534884,1,Bangkok,0,9,850
,Blackfish Guest House,4.2,0.018535659,0.279069767,0.465116279,0.023255814,0.093023256,0.139534884,1,Bangkok,0,9,850
,Blackfish Guest House,4.2,0.016162335,0.279069767,0.465116279,0.023255814,0.093023256,0.139534884,1,Bangkok,0,9,850
,Bless Residence Bangkok,2.6,0.123934971,0.097560976,0.243902439,0.243902439,0.170731707,0.243902439,4,Wattana, Bangkok,8,5391
,Bless Residence Bangkok,2.6,0.123934971,0.097560976,0.243902439,0.243902439,0.170731707,0.243902439,4,Wattana, Bangkok,8,5391
,Bliston Suwan Park View,4.2,0.092346031,0.226190476,0.238095238,0.05952381,0.238095238,0.238095238,4,Pathumwan, Bangkok,9,4060
,Bliston Suwan Park View,4.2,0.092346031,0.226190476,0.238095238,0.05952381,0.238095238,0.238095238,4,Pathumwan, Bangkok,9,4060
,Bliston Suwan Park View,4.2,0.188702979,0.226190476,0.238095238,0.05952381,0.238095238,0.238095238,4,Pathumwan, Bangkok,9,4060
